Store,Date,CategoryID,ProductID,Q1,Q2,Q3,Q4
22,1/19/2019 0:00:00,8,228XXRP,40496.73,37039.3,36110,34057.18
22,9/19/2019 0:00:00,9,229XXRP,14965.71,17252.47,17847.71,14520.94
22,8/26/2019 0:00:00,10,2210XXRP,17305.14,16301.99,17835.16,19023.17
22,12/16/2019 0:00:00,11,2211XXRP,12140.93,12793.45,11352.92,12010.89
22,2/2/2019 0:00:00,12,2212XXRP,4027.77,3262.54,3617.14,3265.61
22,7/8/2019 0:00:00,13,2213XXRP,37684.16,32519.99,34631.53,34124.78
22,4/15/2019 0:00:00,14,2214XXRP,20553.97,20283.91,20113.78,16665.69
22,1/10/2019 0:00:00,16,2216XXRP,3781.94,7046.11,4144.83,4050.57
22,3/10/2019 0:00:00,17,2217XXRP,17470.12,17336.23,17793.43,17472.45
22,4/12/2019 0:00:00,18,2218XXRP,5544.4,12609,10451.49,1118.21
22,5/3/2019 0:00:00,19,2219XXRP,0,1,1,
22,3/3/2019 0:00:00,20,2220XXRP,8260.19,5762.83,8411.25,6722.05
22,7/18/2019 0:00:00,21,2221XXRP,5943.33,6191.29,5420.77,5278.29
22,2/12/2019 0:00:00,22,2222XXRP,15886.79,14436.21,15980.89,14208.96
22,10/5/2019 0:00:00,23,2223XXRP,25197.95,25185.19,22376.76,21707.48
22,5/4/2019 0:00:00,24,2224XXRP,7618.17,7436.09,5844.34,7733.02
22,5/2/2019 0:00:00,25,2225XXRP,6398,6732,6157,6153.25
22,6/28/2019 0:00:00,26,2226XXRP,7548.24,7576.94,7789.71,7323.17
22,10/9/2019 0:00:00,27,2227XXRP,2666.88,2012.88,2353.92,1863.84
22,7/26/2019 0:00:00,28,2228XXRP,1573.92,1317.77,1133.24,1065.05
22,4/1/2019 0:00:00,29,2229XXRP,6616.33,8112.02,7582.6,5783.61
22,11/16/2019 0:00:00,30,2230XXRP,4527.5,4598.99,4201.01,4310
22,10/18/2019 0:00:00,31,2231XXRP,2249.5,2244.25,2046,2667.5
22,1/17/2019 0:00:00,32,2232XXRP,5538.94,7548.84,9637.5,4297.12
22,11/30/2019 0:00:00,33,2233XXRP,8109.6,7173.77,6807.6,6717.27
22,11/4/2019 0:00:00,34,2234XXRP,21563,18936,20821,20627.26
22,6/19/2019 0:00:00,35,2235XXRP,2649,1966,2241,2411
22,9/11/2019 0:00:00,36,2236XXRP,438,296,110,631
22,5/12/2019 0:00:00,38,2238XXRP,65423.3,67649.77,57065.04,56221.39
22,1/22/2019 0:00:00,40,2240XXRP,57785.83,51166.37,55734.66,50550
22,3/30/2019 0:00:00,41,2241XXRP,553,742,600,376
22,11/15/2019 0:00:00,42,2242XXRP,5644.82,6251.74,6543,6606.83
22,10/13/2019 0:00:00,44,2244XXRP,5891.52,5347.77,4695.45,4355.49
22,2/4/2019 0:00:00,45,2245XXRP,55.31,,62.82,1.65
22,3/25/2019 0:00:00,46,2246XXRP,21911.7,20313.45,20897.71,18527.93
22,1/8/2019 0:00:00,47,2247XXRP,0,,398,
22,8/10/2019 0:00:00,48,2248XXRP,0,,,15
22,2/14/2019 0:00:00,49,2249XXRP,0,,,
22,8/3/2019 0:00:00,37,2287XXRP,15031.98,14597.2,13061.22,14473.52
22,8/9/2019 0:00:00,43,2293XXRP,2543.28,2166.73,1646.97,1594.69
23,5/19/2019 0:00:00,1,231XXRP,32452.79,50360.71,28504.7,23033.73
23,9/14/2019 0:00:00,2,232XXRP,67221.26,67613.66,70599.39,63655.05
23,3/31/2019 0:00:00,3,233XXRP,19124.33,17989.26,15994.98,14895.27
23,8/22/2019 0:00:00,4,234XXRP,26458.18,24528.12,24818.54,23580.99
23,12/9/2019 0:00:00,5,235XXRP,45586.61,40140.12,42646.85,37240.47
23,12/10/2019 0:00:00,6,236XXRP,9000.19,9093.79,11338.36,6411.19
23,9/24/2019 0:00:00,7,237XXRP,36293.71,37025.29,37483.46,34082
23,7/1/2019 0:00:00,8,238XXRP,41648.97,38424.81,39341.64,36516.35
23,4/20/2019 0:00:00,9,239XXRP,26344.24,27715.11,28777.76,27596.58
23,3/7/2019 0:00:00,10,2310XXRP,29407.35,24410.86,23925.8,24972.17
23,7/22/2019 0:00:00,11,2311XXRP,31672.77,31241.16,26268.36,23334.27
23,5/26/2019 0:00:00,12,2312XXRP,5617.9,5323.2,4538.22,5607.75
23,10/29/2019 0:00:00,13,2313XXRP,46901.3,42274.67,42184.4,39123.18
23,4/10/2019 0:00:00,14,2314XXRP,32058.85,31687.47,31392.32,27963.79
23,1/27/2019 0:00:00,16,2316XXRP,4269.59,5292.73,5888.94,6595.26
23,4/6/2019 0:00:00,17,2317XXRP,32416.6,31230.99,31031.4,29881.72
23,7/27/2019 0:00:00,18,2318XXRP,4276,14374.27,6333.17,958.31
23,4/6/2019 0:00:00,19,2319XXRP,4201.01,4834.37,4343.89,4340.68
23,7/30/2019 0:00:00,20,2320XXRP,11641.64,10022.2,9917.65,9491.86
23,1/25/2019 0:00:00,21,2321XXRP,9461.72,9502.5,8878.74,10239.43
23,3/2/2019 0:00:00,22,2322XXRP,19927.7,23242.43,22749.7,21912.3
23,11/18/2019 0:00:00,23,2323XXRP,38726.8,40545.09,41796.83,35380.35
23,3/26/2019 0:00:00,24,2324XXRP,9203.73,10411.93,9630,8933.39
23,12/9/2019 0:00:00,25,2325XXRP,14571.5,14865.47,15065.75,15338.75
23,3/23/2019 0:00:00,26,2326XXRP,14785.22,14331.3,15672.82,13640.31
23,12/11/2019 0:00:00,27,2327XXRP,4285.21,3924.92,4151.96,3659.48
23,8/18/2019 0:00:00,28,2328XXRP,1322.6,1319.28,1409.33,1101.45
23,7/16/2019 0:00:00,29,2329XXRP,9633.78,12286.49,12027.78,9705.4
23,1/2/2019 0:00:00,30,2330XXRP,9751.5,10083.15,10532,8941
23,2/6/2019 0:00:00,31,2331XXRP,5633.46,5713.88,5722.75,5172
23,11/12/2019 0:00:00,32,2332XXRP,11101.34,13333.94,15655.52,10643.94
23,3/6/2019 0:00:00,33,2333XXRP,10369.1,11418.34,11344.03,10311.13
23,1/13/2019 0:00:00,34,2334XXRP,28361.1,28681,28110,23383.5
23,10/26/2019 0:00:00,35,2335XXRP,4516,4629.5,4699,3527
23,7/8/2019 0:00:00,36,2336XXRP,1652,1449.5,2647.5,2746
23,3/6/2019 0:00:00,38,2338XXRP,45776.67,41097,39303.06,29302.04
23,7/7/2019 0:00:00,40,2340XXRP,74553.22,69782.41,66990.17,63317.57
23,10/27/2019 0:00:00,41,2341XXRP,953.83,1813.97,1363,940
23,5/22/2019 0:00:00,42,2342XXRP,9728.33,10051.36,9699.36,8684.03
23,10/15/2019 0:00:00,44,2344XXRP,10543.74,11044.23,8048.84,9471.44
23,6/9/2019 0:00:00,45,2345XXRP,6.5,86.87,24.94,62.82
23,4/4/2019 0:00:00,46,2346XXRP,35019.3,34803.69,34472.15,33483.33
23,8/15/2019 0:00:00,47,2347XXRP,0,,,
23,10/17/2019 0:00:00,48,2348XXRP,16.96,,,
23,12/24/2019 0:00:00,49,2349XXRP,27058.26,33306.8,32063.86,33169.07
23,2/12/2019 0:00:00,50,2350XXRP,8003,9901,8482,7800
23,8/9/2019 0:00:00,37,2387XXRP,28917.12,26547.68,22921,21981.69
23,7/19/2019 0:00:00,43,2393XXRP,1206.27,1048.74,1047.99,1001.06
24,1/11/2019 0:00:00,1,241XXRP,17309.89,31931.41,24879.99,12892.24
24,5/8/2019 0:00:00,2,242XXRP,39205.74,37587.33,38700.31,32594.13
24,2/24/2019 0:00:00,3,243XXRP,10434.68,10363.15,10249.84,8573.56
24,11/15/2019 0:00:00,4,244XXRP,28346.73,27765.68,27103.5,24185.32
24,9/6/2019 0:00:00,5,245XXRP,34825.51,37203.4,41680.07,28318.9
24,1/6/2019 0:00:00,6,246XXRP,3871.57,6195.6,5453.37,3295.35
24,7/14/2019 0:00:00,7,247XXRP,21877.81,24417.37,28713.76,17745.11
24,8/4/2019 0:00:00,8,248XXRP,53635.06,50808.32,49923.48,45034.49
24,3/3/2019 0:00:00,9,249XXRP,10778.15,11495.58,15397.04,12329.84
24,9/16/2019 0:00:00,10,2410XXRP,20299.98,23925.78,24790.23,28144.97
24,5/26/2019 0:00:00,11,2411XXRP,16548.01,16518.23,15299.84,20362.75
24,1/13/2019 0:00:00,12,2412XXRP,2986.85,3538.95,3946.57,3681.82
24,12/10/2019 0:00:00,13,2413XXRP,32000.33,29032.38,29763.92,25740.39
24,2/25/2019 0:00:00,14,2414XXRP,19140.84,17502.52,18128.7,14744.47
24,11/26/2019 0:00:00,16,2416XXRP,5874.16,7324.8,8184.17,8737.96
24,12/19/2019 0:00:00,17,2417XXRP,17199.99,15128.33,17201.12,14321.74
24,7/29/2019 0:00:00,18,2418XXRP,3075.72,7312.6,3426.68,335.18
24,6/23/2019 0:00:00,19,2419XXRP,152.76,124.88,124.88,69.66
24,3/16/2019 0:00:00,20,2420XXRP,6041.15,5624.46,6359.49,5492.87
24,11/4/2019 0:00:00,21,2421XXRP,6748.14,6361.91,7017.4,5589.04
24,10/9/2019 0:00:00,22,2422XXRP,14347.05,13386.52,17333.37,11264.1
24,4/22/2019 0:00:00,23,2423XXRP,21506.07,24323.68,24602.64,18330.8
24,2/24/2019 0:00:00,24,2424XXRP,5056.9,5842.79,5448.5,4307.38
24,1/31/2019 0:00:00,25,2425XXRP,9217.21,8411.5,9483.97,9116.25
24,12/11/2019 0:00:00,26,2426XXRP,8436.77,8525.73,8973.76,7214.14
24,2/27/2019 0:00:00,27,2427XXRP,2615.5,2558,2617.5,1914.19
24,12/19/2019 0:00:00,28,2428XXRP,769.01,744.18,854.42,445.59
24,6/14/2019 0:00:00,29,2429XXRP,6465,7775.5,8463.62,5214.46
24,10/25/2019 0:00:00,30,2430XXRP,4811.24,5119.24,5211.12,4146.36
24,1/2/2019 0:00:00,31,2431XXRP,2818.5,2513,3202,2447
24,11/21/2019 0:00:00,32,2432XXRP,8086.67,8693.96,13291.55,4937.35
24,3/8/2019 0:00:00,33,2433XXRP,6868.43,6788.62,6347.78,4630.57
24,12/17/2019 0:00:00,34,2434XXRP,14680.82,14673.52,18706.89,14158.25
24,3/3/2019 0:00:00,35,2435XXRP,2363.81,2250,2319,1729.5
24,11/23/2019 0:00:00,36,2436XXRP,1183,1369,1203,834
24,9/9/2019 0:00:00,37,2437XXRP,2873.76,3125.13,2934.75,3375.11
24,7/20/2019 0:00:00,38,2438XXRP,67626.61,52523.29,47577.66,44858.57
24,10/10/2019 0:00:00,40,2440XXRP,45441.79,44787.5,45526.25,37961.32
24,2/24/2019 0:00:00,41,2441XXRP,479.83,675.07,601,447.83
24,1/25/2019 0:00:00,42,2442XXRP,4894.22,4442.34,4560.14,5363.49
24,4/3/2019 0:00:00,44,2444XXRP,4760.81,5159.22,5015.18,3810.84
24,3/7/2019 0:00:00,45,2445XXRP,0,11.47,57.35,
24,5/10/2019 0:00:00,46,2446XXRP,14257.1,15229.79,15876.27,11958.64
24,8/8/2019 0:00:00,47,2447XXRP,0,,,
24,12/24/2019 0:00:00,49,2449XXRP,8219.51,5901.43,7883.23,5826.57
24,9/3/2019 0:00:00,50,2450XXRP,2030,1535,1570,1350
24,11/19/2019 0:00:00,43,2493XXRP,37476.7,36725.63,28646.84,28939.62
24,9/16/2019 0:00:00,48,2498XXRP,9821.08,12378.36,10858.72,9124.45
25,2/27/2019 0:00:00,1,251XXRP,17778.48,21868.27,21305.96,16994.59
25,8/19/2019 0:00:00,2,252XXRP,34805.34,25665.57,34981.93,32839.05
25,7/2/2019 0:00:00,3,253XXRP,11095.59,7494.67,8203.42,9780.91
25,7/14/2019 0:00:00,4,254XXRP,19697.53,15435.62,20282.36,18390.23
25,3/23/2019 0:00:00,5,255XXRP,15513.71,16329,14502.61,11904.35
25,3/11/2019 0:00:00,6,256XXRP,3260.57,4030.75,4296.54,3072.67
25,7/15/2019 0:00:00,7,257XXRP,11419.75,10478.35,11797.52,9997.35
25,6/10/2019 0:00:00,8,258XXRP,31702.64,25898.21,31151.07,28557.31
25,5/8/2019 0:00:00,9,259XXRP,7555.15,6230.69,6105.2,6783.81
25,1/13/2019 0:00:00,10,2510XXRP,19418.97,22373.28,17679.04,15257.3
25,7/8/2019 0:00:00,11,2511XXRP,10613.96,8759.11,10601.81,9910.58
25,3/30/2019 0:00:00,12,2512XXRP,2475.72,1432.4,2017.73,2397.15
25,10/7/2019 0:00:00,13,2513XXRP,26724.4,18548.5,25274.31,25658.27
25,9/3/2019 0:00:00,14,2514XXRP,9731.07,7456.72,9507.88,9945.81
25,9/2/2019 0:00:00,16,2516XXRP,4227.52,5467.19,4494.47,3801.44
25,11/20/2019 0:00:00,17,2517XXRP,10460.55,7653.6,10255.27,11549.26
25,9/1/2019 0:00:00,18,2518XXRP,2624.63,4469.25,5791.02,1118.87
25,12/1/2019 0:00:00,19,2519XXRP,0,,,15
25,3/15/2019 0:00:00,20,2520XXRP,3559.44,1945.42,3303.28,4280.41
25,9/7/2019 0:00:00,21,2521XXRP,5426.1,4747.33,5315.99,5018.76
25,4/13/2019 0:00:00,22,2522XXRP,5093.55,3954.59,7209.79,6977
25,10/25/2019 0:00:00,23,2523XXRP,12602.69,11535.28,14600.49,12974.85
25,12/8/2019 0:00:00,24,2524XXRP,2466.36,1635.06,2408.83,2704.44
25,11/10/2019 0:00:00,25,2525XXRP,4825.45,7181.97,6377.72,4709.72
25,10/2/2019 0:00:00,26,2526XXRP,4109.06,3235.17,3598.68,3034.5
25,7/16/2019 0:00:00,27,2527XXRP,1501.5,1153.5,1333,1212
25,9/16/2019 0:00:00,28,2528XXRP,601.57,424.39,571.57,640.39
25,6/2/2019 0:00:00,29,2529XXRP,2415.68,2683.6,3659.45,3932.05
25,4/6/2019 0:00:00,30,2530XXRP,2136.43,1637.13,2379.5,3393.66
25,12/10/2019 0:00:00,31,2531XXRP,1740.5,1542.42,1764.13,1817.72
25,11/25/2019 0:00:00,32,2532XXRP,3325.31,4792.26,4992.69,2656.22
25,10/19/2019 0:00:00,33,2533XXRP,3519.35,1842.83,3027.38,2133.1
25,4/13/2019 0:00:00,34,2534XXRP,9798.13,6196,10179,10566.5
25,9/21/2019 0:00:00,35,2535XXRP,900.5,627,1091.5,1394.87
25,8/22/2019 0:00:00,36,2536XXRP,492,452,690,1032
25,10/16/2019 0:00:00,37,2537XXRP,3336.16,2369.32,2682.68,2909.76
25,11/24/2019 0:00:00,38,2538XXRP,47159.1,42355.73,40615.53,50034.71
25,1/12/2019 0:00:00,40,2540XXRP,44842.25,33509.83,45357.4,40843.51
25,6/27/2019 0:00:00,41,2541XXRP,435.76,823.92,944.76,385.76
25,7/23/2019 0:00:00,42,2542XXRP,4671.72,2368.06,4163.68,4762.2
25,12/2/2019 0:00:00,44,2544XXRP,4364.23,4148.66,3122.12,2775.39
25,6/4/2019 0:00:00,45,2545XXRP,0,,,
25,11/11/2019 0:00:00,46,2546XXRP,16513.29,12854.48,16699.74,16362.13
25,5/2/2019 0:00:00,47,2547XXRP,0,-10,,15
25,12/2/2019 0:00:00,48,2548XXRP,0,,,
25,10/24/2019 0:00:00,49,2549XXRP,9717.54,8030.89,10198.18,13316.09
25,2/1/2019 0:00:00,50,2550XXRP,2382,1325,2290,2009
25,8/3/2019 0:00:00,43,2593XXRP,812.15,709.62,765.04,885.83
26,4/19/2019 0:00:00,1,261XXRP,22926.65,30333.08,27534.54,19051.04
26,11/30/2019 0:00:00,2,262XXRP,25684.32,25440.18,25995.84,24599.11
26,9/15/2019 0:00:00,3,263XXRP,7159.3,7527.21,6628.2,5894.75
26,1/15/2019 0:00:00,4,264XXRP,24639.6,23040.93,22375.12,20547.32
26,5/13/2019 0:00:00,5,265XXRP,23028.87,22372.84,22587.16,16431.96
26,4/17/2019 0:00:00,6,266XXRP,3981.63,3847.46,6031.21,3739.99
26,7/29/2019 0:00:00,7,267XXRP,13121.67,12302.88,13624.4,12263.36
26,10/21/2019 0:00:00,8,268XXRP,34297.5,31711.63,30245.01,28317.4
26,8/8/2019 0:00:00,9,269XXRP,7628.97,8468.44,10834.68,7183.95
26,8/26/2019 0:00:00,10,2610XXRP,9209.44,7867.33,8318.8,7068.06
26,6/6/2019 0:00:00,11,2611XXRP,15216.91,13942.61,12878.58,11426.62
26,6/24/2019 0:00:00,12,2612XXRP,3714.33,3332.35,3603.28,2915.36
26,6/17/2019 0:00:00,13,2613XXRP,22969.02,20835.57,21271.9,19131.51
26,7/31/2019 0:00:00,14,2614XXRP,11098.28,11198.91,12075.57,9584.25
26,9/27/2019 0:00:00,16,2616XXRP,2372.46,2366.11,3665.48,2669.71
26,9/11/2019 0:00:00,17,2617XXRP,8917.16,9683.86,9324.25,8754.09
26,8/16/2019 0:00:00,18,2618XXRP,1808.7,4634.5,3716.4,403
26,4/3/2019 0:00:00,19,2619XXRP,1616.11,1281.75,908.83,1144.79
26,2/3/2019 0:00:00,20,2620XXRP,3723.6,3111.8,3538.29,3544.94
26,11/11/2019 0:00:00,21,2621XXRP,5776.92,6419.7,6339.24,5963.11
26,2/3/2019 0:00:00,22,2622XXRP,8142.77,7298.46,8271.63,5547.63
26,11/30/2019 0:00:00,23,2623XXRP,10789.52,10317.52,13073.44,9685.5
26,12/16/2019 0:00:00,24,2624XXRP,2303.75,2149,2681.99,2267.75
26,7/2/2019 0:00:00,25,2625XXRP,4212,4155.25,5318.75,4259.5
26,5/5/2019 0:00:00,26,2626XXRP,3686.12,3564.23,2984.86,3266.93
26,2/28/2019 0:00:00,27,2627XXRP,952,986.5,1128,983.5
26,3/31/2019 0:00:00,28,2628XXRP,415.33,420.3,353.45,252.82
26,7/20/2019 0:00:00,29,2629XXRP,3029.06,3785.96,4333.52,2950.18
26,7/31/2019 0:00:00,30,2630XXRP,2384.82,2437.12,2411.38,2963.75
26,2/24/2019 0:00:00,31,2631XXRP,1888,1523.67,1919,1321
26,1/27/2019 0:00:00,32,2632XXRP,4376.48,5860.59,8725.38,2559.86
26,6/13/2019 0:00:00,33,2633XXRP,2398.79,2948.58,2900.5,2274.13
26,5/4/2019 0:00:00,34,2634XXRP,5503.94,6825,9242.94,7459
26,10/29/2019 0:00:00,35,2635XXRP,1869,1514,1493,1727
26,1/25/2019 0:00:00,36,2636XXRP,426,381,937,715
26,8/25/2019 0:00:00,38,2638XXRP,116562.22,93034.52,104809.75,93423.17
26,8/28/2019 0:00:00,40,2640XXRP,39952.95,38027.19,38743.39,35015.57
26,3/20/2019 0:00:00,41,2641XXRP,574.96,710,1253.32,414.97
26,10/2/2019 0:00:00,42,2642XXRP,2296.17,1842.43,2431.67,2079.75
26,6/7/2019 0:00:00,44,2644XXRP,3638.81,4131.64,3669.21,3230.53
26,9/12/2019 0:00:00,45,2645XXRP,11.47,,11.47,4
26,8/12/2019 0:00:00,46,2646XXRP,8395.57,8266.44,10312.94,7840.27
26,11/7/2019 0:00:00,47,2647XXRP,0,,91,
26,8/8/2019 0:00:00,48,2648XXRP,0,,,
26,12/17/2019 0:00:00,49,2649XXRP,4501.47,3982.85,3841.53,2905.63
26,4/4/2019 0:00:00,50,2650XXRP,0,,,
26,11/19/2019 0:00:00,37,2687XXRP,12032.27,13760.25,9689.38,8754.5
26,8/2/2019 0:00:00,43,2693XXRP,26162.18,23673.9,19323.93,17724.96
27,2/26/2019 0:00:00,1,271XXRP,32313.79,50566.61,42607.96,17493.55
27,9/5/2019 0:00:00,2,272XXRP,77641.29,69199.01,84157.39,59255.75
27,12/26/2019 0:00:00,3,273XXRP,18338.29,14536.84,16602.75,11977.81
27,1/3/2019 0:00:00,4,274XXRP,43921.8,37156.14,45305.02,33704.33
27,5/22/2019 0:00:00,5,275XXRP,30363.63,32478.88,41389.72,24321.2
27,6/15/2019 0:00:00,6,276XXRP,6045.13,8598.4,7866.78,5419.87
27,10/2/2019 0:00:00,7,277XXRP,25820.69,27156.8,28899.69,18397.02
27,8/29/2019 0:00:00,8,278XXRP,50534,41377.06,47485.47,35606.66
27,8/10/2019 0:00:00,9,279XXRP,14662.66,15070.79,18209.01,12244.95
27,7/19/2019 0:00:00,10,2710XXRP,33769.73,31546.39,33476.23,31348.37
27,10/26/2019 0:00:00,11,2711XXRP,20766.42,18498.48,20279.98,14645.53
27,1/4/2019 0:00:00,12,2712XXRP,3550.89,3747.37,3982.16,3603.87
27,1/31/2019 0:00:00,13,2713XXRP,56147.92,47420.38,58362.98,43105.88
27,10/11/2019 0:00:00,14,2714XXRP,27790.8,26473.59,33640.22,25211.12
27,12/28/2019 0:00:00,16,2716XXRP,4946.92,8250.14,7403.93,9520.12
27,2/23/2019 0:00:00,17,2717XXRP,18825.23,20899.77,23982.66,16450.26
27,4/29/2019 0:00:00,18,2718XXRP,7061,14685.9,10754.28,451.36
27,2/27/2019 0:00:00,19,2719XXRP,140,86.85,221.97,118.32
27,1/17/2019 0:00:00,20,2720XXRP,10665.18,9410.01,12637.42,8552.82
27,1/11/2019 0:00:00,21,2721XXRP,7288.75,7403.51,8148.71,5748.23
27,1/7/2019 0:00:00,22,2722XXRP,18710.72,16771.05,22222.56,14421.73
27,2/14/2019 0:00:00,23,2723XXRP,29901.43,30776.71,37357.92,24477.95
27,8/25/2019 0:00:00,24,2724XXRP,9081.66,10107.19,10976.97,7732.01
27,7/20/2019 0:00:00,25,2725XXRP,9181.75,11006.74,11366.8,9879
27,6/7/2019 0:00:00,26,2726XXRP,12464.1,12272.85,13528.04,8984.08
27,7/17/2019 0:00:00,27,2727XXRP,2573.5,2711.5,3013,1989
27,7/20/2019 0:00:00,28,2728XXRP,1176.13,919.07,1421.74,840.63
27,9/2/2019 0:00:00,29,2729XXRP,6935.21,8057.46,9061.15,4350.33
27,4/28/2019 0:00:00,30,2730XXRP,5721,4683.8,6794.62,4214.2
27,8/15/2019 0:00:00,31,2731XXRP,3173.38,3430,3511.38,2433.3
27,10/23/2019 0:00:00,32,2732XXRP,6746.83,7987.35,12065.17,6307.24
27,4/10/2019 0:00:00,33,2733XXRP,10478.37,9486.42,10011.62,7771.97
27,6/21/2019 0:00:00,34,2734XXRP,20171,19125.82,23274.5,16449.5
27,6/25/2019 0:00:00,35,2735XXRP,2836,2594,2404,2041
27,10/12/2019 0:00:00,36,2736XXRP,1182.5,939,733,179
27,1/23/2019 0:00:00,37,2737XXRP,3153.69,2727.14,2948.21,2321.9
27,11/19/2019 0:00:00,38,2738XXRP,48683.49,36882.71,38491.41,27032.31
27,1/24/2019 0:00:00,39,2739XXRP,0,,,
27,8/5/2019 0:00:00,40,2740XXRP,74950.03,65229.16,75779.2,53465.27
27,12/20/2019 0:00:00,41,2741XXRP,823,1029.24,912,762
27,3/11/2019 0:00:00,42,2742XXRP,8585.95,7367.43,9022.15,7050.39
27,10/11/2019 0:00:00,44,2744XXRP,5919.68,4684.16,5420.11,4189.74
27,2/7/2019 0:00:00,45,2745XXRP,0,,,10.47
27,12/28/2019 0:00:00,46,2746XXRP,33890.25,30978.04,36708.48,26072.44
27,11/15/2019 0:00:00,47,2747XXRP,0,35,,-20
27,9/17/2019 0:00:00,49,2749XXRP,11567.2,11936.16,13650.8,9831.21
27,7/17/2019 0:00:00,50,2750XXRP,2701,2952,3843,2345
27,5/26/2019 0:00:00,43,2793XXRP,64944.45,54786.3,57878.52,45464.63
27,10/28/2019 0:00:00,48,2798XXRP,13579.67,14342.86,13759.06,9821.68
28,12/21/2019 0:00:00,1,281XXRP,23176.07,40543.21,30763.19,21378.38
28,10/14/2019 0:00:00,2,282XXRP,68292.15,65788.06,64245.39,67526.12
28,7/13/2019 0:00:00,3,283XXRP,13879.91,13429.83,12037.13,13848.69
28,3/6/2019 0:00:00,4,284XXRP,33057.95,30796.45,29294.25,32786.94
28,12/9/2019 0:00:00,5,285XXRP,40428.55,37130.1,40420.61,29808.99
28,8/18/2019 0:00:00,6,286XXRP,6287.7,6956.07,7747.04,8301.41
28,2/3/2019 0:00:00,7,287XXRP,26116.12,24481.68,30023.92,28079.56
28,6/19/2019 0:00:00,8,288XXRP,40408.92,36389.44,37586.81,36921.99
28,8/15/2019 0:00:00,9,289XXRP,16054.71,16811.51,19011.45,27476.33
28,6/13/2019 0:00:00,10,2810XXRP,22128.55,23795.39,24813.57,31648.58
28,2/17/2019 0:00:00,11,2811XXRP,17063.08,15210.2,14904.26,18018.31
28,12/13/2019 0:00:00,12,2812XXRP,4199.37,3898.3,5298.56,5562.58
28,7/10/2019 0:00:00,13,2813XXRP,48989.99,43883.47,43411.77,42046.84
28,6/23/2019 0:00:00,14,2814XXRP,26303.86,26411.29,24932.07,25607.54
28,5/4/2019 0:00:00,16,2816XXRP,4495.94,5139.84,9495.67,10635.19
28,5/29/2019 0:00:00,17,2817XXRP,15424.98,14879.7,15122.33,14688.64
28,7/18/2019 0:00:00,18,2818XXRP,4473,21438,19159.17,910.33
28,3/11/2019 0:00:00,19,2819XXRP,2547.83,2545.57,2962.23,3202.18
28,4/1/2019 0:00:00,20,2820XXRP,10789.16,8981.57,8911.01,7909.66
28,9/23/2019 0:00:00,21,2821XXRP,7313.97,6456.52,6784.53,7635.93
28,6/24/2019 0:00:00,22,2822XXRP,19443.36,18199.84,16717.41,17613.53
28,6/23/2019 0:00:00,23,2823XXRP,34467.26,36778.18,36850.09,36616.2
28,5/19/2019 0:00:00,24,2824XXRP,10204.96,11564.67,8947.73,8979.31
28,6/17/2019 0:00:00,25,2825XXRP,17179.75,17171.25,17118.5,17792.69
28,8/8/2019 0:00:00,26,2826XXRP,15392.58,15714.73,13645.63,12769.26
28,10/4/2019 0:00:00,27,2827XXRP,1788,1679.5,1588.25,1808.25
28,1/16/2019 0:00:00,28,2828XXRP,786.91,696.18,702.57,742.51
28,10/22/2019 0:00:00,29,2829XXRP,7473.91,8673.97,7323.22,5841.34
28,9/26/2019 0:00:00,30,2830XXRP,6254.44,6366.13,5974.88,5441.5
28,11/24/2019 0:00:00,31,2831XXRP,3093.21,3432.76,2403,3376.57
28,10/3/2019 0:00:00,32,2832XXRP,13194.17,20038.59,21880.42,11301.21
28,8/23/2019 0:00:00,33,2833XXRP,10327.77,9828.43,9184.8,7157.1
28,11/15/2019 0:00:00,34,2834XXRP,27606.78,28149.3,26205.07,23957.42
28,5/16/2019 0:00:00,35,2835XXRP,3227,4328,4112,3251
28,10/5/2019 0:00:00,36,2836XXRP,632,1500,1198.5,923
28,11/15/2019 0:00:00,37,2837XXRP,2808.3,2799.31,2740.63,2598.17
28,2/17/2019 0:00:00,38,2838XXRP,55748.69,46075.46,47036.39,50616.9
28,3/15/2019 0:00:00,40,2840XXRP,57314.56,52399.82,52268.94,57638.04
28,3/13/2019 0:00:00,41,2841XXRP,644.32,483.83,768.49,4437.34
28,10/11/2019 0:00:00,42,2842XXRP,6218.09,5514.82,6648.64,7065.87
28,5/25/2019 0:00:00,43,2843XXRP,0,,,
28,3/5/2019 0:00:00,44,2844XXRP,4673.85,4745.32,4550.53,4342.59
28,9/28/2019 0:00:00,45,2845XXRP,0.5,2.5,,
28,1/17/2019 0:00:00,46,2846XXRP,21283.84,21144.81,21180.28,20071.72
28,6/13/2019 0:00:00,47,2847XXRP,0,,100,
28,2/12/2019 0:00:00,49,2849XXRP,18116.37,21242.93,23681.11,18643.25
28,7/18/2019 0:00:00,48,2898XXRP,13768.1,19100.04,13032.92,12417.63
29,11/15/2019 0:00:00,1,291XXRP,14715.68,25741.59,18411.25,11489.09
29,10/6/2019 0:00:00,2,292XXRP,23816.58,21863.19,23054.17,21133.87
29,5/19/2019 0:00:00,3,293XXRP,7669.53,6270.87,5090.55,5646.02
29,3/23/2019 0:00:00,4,294XXRP,13267.94,11865.78,12170.12,11877.14
29,11/5/2019 0:00:00,5,295XXRP,15552.08,14961.18,18375.73,13840.26
